set_number,set_name,year_released,image_url,theme_name
5008117,Hero Bundle,2023,https://cdn.rebrickable.com/media/sets/5008117-1.jpg,Super Heroes Marvel
66635,Super Mech Pack,2020,https://cdn.rebrickable.com/media/sets/66635-1.jpg,Super Heroes Marvel
66671,Mech Armor Collection,2021,https://cdn.rebrickable.com/media/sets/66671-1.jpg,Super Heroes Marvel
66711,Infinity Saga Collection,2022,https://cdn.rebrickable.com/media/sets/66711-1.jpg,Super Heroes Marvel
75997,Ant-Man & The Wasp,2018,https://cdn.rebrickable.com/media/sets/75997-1.jpg,Super Heroes Marvel
76039,Ant-Man Final Battle,2015,https://cdn.rebrickable.com/media/sets/76039-1.jpg,Super Heroes Marvel
76047,Black Panther Pursuit,2016,https://cdn.rebrickable.com/media/sets/76047-1.jpg,Super Heroes Marvel
76050,Crossbones' Hazard Heist,2016,https://cdn.rebrickable.com/media/sets/76050-1.jpg,Super Heroes Marvel
76051,Super Hero Airport Battle,2016,https://cdn.rebrickable.com/media/sets/76051-1.jpg,Super Heroes Marvel
76060,Doctor Strange's Sanctum Sanctorum,2016,https://cdn.rebrickable.com/media/sets/76060-1.jpg,Super Heroes Marvel
76064,Mighty Micros: Spider-Man vs. Green Goblin,2016,https://cdn.rebrickable.com/media/sets/76064-1.jpg,Super Heroes Marvel
76065,Mighty Micros: Captain America vs. Red Skull,2016,https://cdn.rebrickable.com/media/sets/76065-1.jpg,Super Heroes Marvel
76066,Mighty Micros: Hulk vs. Ultron,2016,https://cdn.rebrickable.com/media/sets/76066-1.jpg,Super Heroes Marvel
76067,Tanker Truck Takedown,2016,https://cdn.rebrickable.com/media/sets/76067-1.jpg,Super Heroes Marvel
76071,Mighty Micros: Spider-Man vs. Scorpion,2017,https://cdn.rebrickable.com/media/sets/76071-1.jpg,Super Heroes Marvel
76072,Mighty Micros: Iron Man vs. Thanos,2017,https://cdn.rebrickable.com/media/sets/76072-1.jpg,Super Heroes Marvel
76073,Mighty Micros: Wolverine vs. Magneto,2017,https://cdn.rebrickable.com/media/sets/76073-1.jpg,Super Heroes Marvel
76084,The Ultimate Battle for Asgard,2017,https://cdn.rebrickable.com/media/sets/76084-1.jpg,Super Heroes Marvel
76088,Thor vs. Hulk: Arena Clash,2017,https://cdn.rebrickable.com/media/sets/76088-1.jpg,Super Heroes Marvel
76089,Mighty Micros: Scarlet Spider vs. Sandman,2018,https://cdn.rebrickable.com/media/sets/76089-1.jpg,Super Heroes Marvel
76090,Mighty Micros: Star-Lord vs. Nebula,2018,https://cdn.rebrickable.com/media/sets/76090-1.jpg,Super Heroes Marvel
76091,Mighty Micros: Thor vs. Loki,2018,https://cdn.rebrickable.com/media/sets/76091-1.jpg,Super Heroes Marvel
76099,Rhino Face-Off by the Mine,2018,https://cdn.rebrickable.com/media/sets/76099-1.jpg,Super Heroes Marvel
76100,Royal Talon Fighter Attack,2018,https://cdn.rebrickable.com/media/sets/76100-1.jpg,Super Heroes Marvel
76109,Quantum Realm Explorers,2018,https://cdn.rebrickable.com/media/sets/76109-1.jpg,Super Heroes Marvel
76127,Captain Marvel and The Skrull Attack,2019,https://cdn.rebrickable.com/media/sets/76127-1.jpg,Super Heroes Marvel
76145,Eternals' Aerial Assault,2021,https://cdn.rebrickable.com/media/sets/76145-1.jpg,Super Heroes Marvel
76154,Deviant Ambush!,2021,https://cdn.rebrickable.com/media/sets/76154-1.jpg,Super Heroes Marvel
76155,In Arishem's Shadow,2021,https://cdn.rebrickable.com/media/sets/76155-1.jpg,Super Heroes Marvel
76156,Rise of the Domo,2021,https://cdn.rebrickable.com/media/sets/76156-1.jpg,Super Heroes Marvel
76162,Black Widow's Helicopter Chase,2020,https://cdn.rebrickable.com/media/sets/76162-1.jpg,Super Heroes Marvel
76176,Escape From The Ten Rings,2021,https://cdn.rebrickable.com/media/sets/76176-1.jpg,Super Heroes Marvel
76177,Battle at the Ancient Village,2021,https://cdn.rebrickable.com/media/sets/76177-1.jpg,Super Heroes Marvel
76187,Venom,2021,https://cdn.rebrickable.com/media/sets/76187-1.jpg,Super Heroes Marvel
76189,Captain America and Hydra Face-Off,2021,https://cdn.rebrickable.com/media/sets/76189-1.jpg,Super Heroes Marvel
76191,Infinity Gauntlet,2021,https://cdn.rebrickable.com/media/sets/76191-1.jpg,Super Heroes Marvel
76200,Bro Thor's New Asgard,2021,https://cdn.rebrickable.com/media/sets/76200-1.jpg,Super Heroes Marvel
76201,Captain Carter & The Hydra Stomper,2021,https://cdn.rebrickable.com/media/sets/76201-1.jpg,Super Heroes Marvel
76202,Wolverine Mech Armor,2022,https://cdn.rebrickable.com/media/sets/76202-1.jpg,Super Heroes Marvel
76203,Iron Man Mech Armor,2022,https://cdn.rebrickable.com/media/sets/76203-1.jpg,Super Heroes Marvel
76204,Black Panther Mech Armor,2022,https://cdn.rebrickable.com/media/sets/76204-1.jpg,Super Heroes Marvel
76205,Gargantos Showdown,2022,https://cdn.rebrickable.com/media/sets/76205-1.jpg,Super Heroes Marvel
76206,Iron Man Figure,2022,https://cdn.rebrickable.com/media/sets/76206-1.jpg,Super Heroes Marvel
76207,Attack on New Asgard,2022,https://cdn.rebrickable.com/media/sets/76207-1.jpg,Super Heroes Marvel
76208,The Goat Boat,2022,https://cdn.rebrickable.com/media/sets/76208-1.jpg,Super Heroes Marvel
76209,Thor's Hammer,2022,https://cdn.rebrickable.com/media/sets/76209-1.jpg,Super Heroes Marvel
76210,Hulkbuster,2022,https://cdn.rebrickable.com/media/sets/76210-1.jpg,Super Heroes Marvel
76211,Shuri's Sunbird,2022,https://cdn.rebrickable.com/media/sets/76211-1.jpg,Super Heroes Marvel
76212,Shuri's Lab,2022,https://cdn.rebrickable.com/media/sets/76212-1.jpg,Super Heroes Marvel
76213,King Namor's Throne Room,2022,https://cdn.rebrickable.com/media/sets/76213-1.jpg,Super Heroes Marvel
76214,Black Panther: War on the Water,2022,https://cdn.rebrickable.com/media/sets/76214-1.jpg,Super Heroes Marvel
76215,Black Panther,2022,https://cdn.rebrickable.com/media/sets/76215-1.jpg,Super Heroes Marvel
76216,Iron Man Armory,2022,https://cdn.rebrickable.com/media/sets/76216-1.jpg,Super Heroes Marvel
76218,Sanctum Sanctorum,2022,https://cdn.rebrickable.com/media/sets/76218-1.jpg,Super Heroes Marvel
76223,Nano Gauntlet,2022,https://cdn.rebrickable.com/media/sets/76223-1.jpg,Super Heroes Marvel
76232,The Hoopty,2023,https://cdn.rebrickable.com/media/sets/76232-1.jpg,Super Heroes Marvel
76245,Ghost Rider Mech & Bike,2023,https://cdn.rebrickable.com/media/sets/76245-1.jpg,Super Heroes Marvel
76247,The Hulkbuster: The Battle of Wakanda,2023,https://cdn.rebrickable.com/media/sets/76247-1.jpg,Super Heroes Marvel
76248,The Avengers Quinjet,2023,https://cdn.rebrickable.com/media/sets/76248-1.jpg,Super Heroes Marvel
76250,Wolverine's Adamantium Claws,2023,https://cdn.rebrickable.com/media/sets/76250-1.jpg,Super Heroes Marvel
76251,Star-Lord's Helmet,2023,https://cdn.rebrickable.com/media/sets/76251-1.jpg,Super Heroes Marvel
76254,Baby Rocket's Ship,2023,https://cdn.rebrickable.com/media/sets/76254-1.jpg,Super Heroes Marvel
76256,Ant-Man Construction Figure,2023,https://cdn.rebrickable.com/media/sets/76256-1.jpg,Super Heroes Marvel
76257,Wolverine Construction Figure,2023,https://cdn.rebrickable.com/media/sets/76257-1.jpg,Super Heroes Marvel
76258,Captain America Construction Figure,2023,https://cdn.rebrickable.com/media/sets/76258-1.jpg,Super Heroes Marvel
76260,Black Widow & Captain America Motorcycles,2023,https://cdn.rebrickable.com/media/sets/76260-1.jpg,Super Heroes Marvel
76262,Captain America's Shield,2023,https://cdn.rebrickable.com/media/sets/76262-1.jpg,Super Heroes Marvel
77902,Captain Marvel and the Asis,2019,https://cdn.rebrickable.com/media/sets/77902-1.jpg,Super Heroes Marvel
77905,Taskmaster's Ambush,2020,https://cdn.rebrickable.com/media/sets/77905-1.jpg,Super Heroes Marvel
10937,Batman: Arkham Asylum Breakout,2012,https://cdn.rebrickable.com/media/sets/10937-1.jpg,Batman
211901,Batman,2019,https://cdn.rebrickable.com/media/sets/211901-1.jpg,Batman
211902,Robin,2019,https://cdn.rebrickable.com/media/sets/211902-1.jpg,Batman
211904,The Flash,2019,https://cdn.rebrickable.com/media/sets/211904-1.jpg,Batman
211905,The Joker,2019,https://cdn.rebrickable.com/media/sets/211905-1.jpg,Batman
211906,Armored Batman,2019,https://cdn.rebrickable.com/media/sets/211906-1.jpg,Batman
212007,Mr. Freeze,2020,https://cdn.rebrickable.com/media/sets/212007-1.jpg,Batman
212008,Batman,2020,https://cdn.rebrickable.com/media/sets/212008-1.jpg,Batman
212009,The Riddler,2020,https://cdn.rebrickable.com/media/sets/212009-1.jpg,Batman
212010,Batman - Mechanical Arms Backpack,2020,https://cdn.rebrickable.com/media/sets/212010-1.jpg,Batman
212011,The Joker & Catapult,2020,https://cdn.rebrickable.com/media/sets/212011-1.jpg,Batman
212113,Batman,2021,https://cdn.rebrickable.com/media/sets/212113-1.jpg,Batman
212114,Robin,2021,https://cdn.rebrickable.com/media/sets/212114-1.jpg,Batman
212115,Batgirl,2021,https://cdn.rebrickable.com/media/sets/212115-1.jpg,Batman
212116,The Joker,2021,https://cdn.rebrickable.com/media/sets/212116-1.jpg,Batman
212117,The Penguin,2021,https://cdn.rebrickable.com/media/sets/212117-1.jpg,Batman
212118,Batman,2021,https://cdn.rebrickable.com/media/sets/212118-1.jpg,Batman
212219,Batmobile,2022,https://cdn.rebrickable.com/media/sets/212219-1.jpg,Batman
212220,Batman,2022,https://cdn.rebrickable.com/media/sets/212220-1.jpg,Batman
212221,Robin and Heli-Pack,2022,https://cdn.rebrickable.com/media/sets/212221-1.jpg,Batman
212222,Batcycle,2022,https://cdn.rebrickable.com/media/sets/212222-1.jpg,Batman
212223,Batmobile,2022,https://cdn.rebrickable.com/media/sets/212223-1.jpg,Batman
212224,Batman on Jet Boat,2022,https://cdn.rebrickable.com/media/sets/212224-1.jpg,Batman
212325,Batcycle,2023,https://cdn.rebrickable.com/media/sets/212325-1.jpg,Batman
212326,Batman and Batjet,2023,https://cdn.rebrickable.com/media/sets/212326-1.jpg,Batman
212327,The Joker,2023,https://cdn.rebrickable.com/media/sets/212327-1.jpg,Batman
212328,Batmobile Tumbler,2023,https://cdn.rebrickable.com/media/sets/212328-1.jpg,Batman
30160,Bat Jetski,2012,https://cdn.rebrickable.com/media/sets/30160-1.jpg,Batman
30161,Batmobile,2012,https://cdn.rebrickable.com/media/sets/30161-1.jpg,Batman
30166,Robin and Redbird Cycle,2013,https://cdn.rebrickable.com/media/sets/30166-1.jpg,Batman
30300,The Batman Tumbler,2014,https://cdn.rebrickable.com/media/sets/30300-1.jpg,Batman
30301,Batwing,2014,https://cdn.rebrickable.com/media/sets/30301-1.jpg,Batman
30303,The Joker Bumper Car,2015,https://cdn.rebrickable.com/media/sets/30303-1.jpg,Batman
30455,Batmobile,2022,https://cdn.rebrickable.com/media/sets/30455-1.jpg,Batman
30603,Batman Classic TV Series - Mr. Freeze,2016,https://cdn.rebrickable.com/media/sets/30603-1.jpg,Batman
30606,Nightwing,2016,https://cdn.rebrickable.com/media/sets/30606-1.jpg,Batman
30653,Batman 1992,2023,https://cdn.rebrickable.com/media/sets/30653-1.jpg,Batman
40433,1989 Batmobile - Limited Edition,2019,https://cdn.rebrickable.com/media/sets/40433-1.jpg,Batman
40453,Batman vs. The Penguin & Harley Quinn,2021,https://cdn.rebrickable.com/media/sets/40453-1.jpg,Batman
5004590,Bat Pod,2015,https://cdn.rebrickable.com/media/sets/5004590-1.jpg,Batman
5004816,Batman Collection,2015,https://cdn.rebrickable.com/media/sets/5004816-1.jpg,Batman
6857,The Dynamic Duo Funhouse Escape,2012,https://cdn.rebrickable.com/media/sets/6857-1.jpg,Batman
6858,Catwoman Catcycle City Chase,2012,https://cdn.rebrickable.com/media/sets/6858-1.jpg,Batman
6860,The Batcave,2012,https://cdn.rebrickable.com/media/sets/6860-1.jpg,Batman
6863,Batwing Battle Over Gotham City,2012,https://cdn.rebrickable.com/media/sets/6863-1.jpg,Batman
6864,Batmobile and the Two-Face Chase,2012,https://cdn.rebrickable.com/media/sets/6864-1.jpg,Batman
76000,Arctic Batman vs. Mr. Freeze: Aquaman on Ice,2013,https://cdn.rebrickable.com/media/sets/76000-1.jpg,Batman
76001,The Bat vs. Bane: Tumbler Chase,2013,https://cdn.rebrickable.com/media/sets/76001-1.jpg,Batman
76010,Batman: The Penguin Face off,2014,https://cdn.rebrickable.com/media/sets/76010-1.jpg,Batman
76011,Batman: Man-Bat Attack,2014,https://cdn.rebrickable.com/media/sets/76011-1.jpg,Batman
76012,Batman: The Riddler Chase,2014,https://cdn.rebrickable.com/media/sets/76012-1.jpg,Batman
76013,Batman: The Joker Steam Roller,2014,https://cdn.rebrickable.com/media/sets/76013-1.jpg,Batman
76034,Batboat Harbor Pursuit,2015,https://cdn.rebrickable.com/media/sets/76034-1.jpg,Batman
76035,Jokerland,2015,https://cdn.rebrickable.com/media/sets/76035-1.jpg,Batman
76052,Batman Classic TV Series - Batcave,2016,https://cdn.rebrickable.com/media/sets/76052-1.jpg,Batman
76053,Batman: Gotham City Cycle Chase,2016,https://cdn.rebrickable.com/media/sets/76053-1.jpg,Batman
76054,Batman: Scarecrow Harvest of Fear,2016,https://cdn.rebrickable.com/media/sets/76054-1.jpg,Batman
76055,Batman: Killer Croc Sewer Smash,2016,https://cdn.rebrickable.com/media/sets/76055-1.jpg,Batman
76056,Batman: Rescue from Ra's al Ghul,2016,https://cdn.rebrickable.com/media/sets/76056-1.jpg,Batman
76110,Batman: The Attack of the Talons,2018,https://cdn.rebrickable.com/media/sets/76110-1.jpg,Batman
76111,Batman: Brother Eye Takedown,2018,https://cdn.rebrickable.com/media/sets/76111-1.jpg,Batman
76112,App-Controlled Batmobile,2018,https://cdn.rebrickable.com/media/sets/76112-1.jpg,Batman
76116,Batman Batsub and the Underwater Clash,2019,https://cdn.rebrickable.com/media/sets/76116-1.jpg,Batman
76117,Batman Mech vs. Poison Ivy Mech,2019,https://cdn.rebrickable.com/media/sets/76117-1.jpg,Batman
76118,Mr. Freeze Batcycle Battle,2019,https://cdn.rebrickable.com/media/sets/76118-1.jpg,Batman
76119,Batmobile: Pursuit of The Joker,2019,https://cdn.rebrickable.com/media/sets/76119-1.jpg,Batman
76120,Batman Batwing and The Riddler Heist,2019,https://cdn.rebrickable.com/media/sets/76120-1.jpg,Batman
76122,Batcave Clayface Invasion,2019,https://cdn.rebrickable.com/media/sets/76122-1.jpg,Batman
76137,Batman vs. The Riddler Robbery,2019,https://cdn.rebrickable.com/media/sets/76137-1.jpg,Batman
76138,Batman and The Joker Escape,2019,https://cdn.rebrickable.com/media/sets/76138-1.jpg,Batman
76158,Batboat The Penguin Pursuit!,2020,https://cdn.rebrickable.com/media/sets/76158-1.jpg,Batman
76159,Joker's Trike Chase,2020,https://cdn.rebrickable.com/media/sets/76159-1.jpg,Batman
76160,Mobile Bat Base,2020,https://cdn.rebrickable.com/media/sets/76160-1.jpg,Batman
76179,Batman & Selina Kyle Motorcycle Pursuit,2021,https://cdn.rebrickable.com/media/sets/76179-1.jpg,Batman
76180,Batman vs. The Joker: Batmobile Chase,2021,https://cdn.rebrickable.com/media/sets/76180-1.jpg,Batman
76181,Batmobile: The Penguin Chase,2021,https://cdn.rebrickable.com/media/sets/76181-1.jpg,Batman
76182,Batman Cowl,2021,https://cdn.rebrickable.com/media/sets/76182-1.jpg,Batman
76183,Batcave: The Riddler Face-off,2021,https://cdn.rebrickable.com/media/sets/76183-1.jpg,Batman
76188,Batman Classic TV Series Batmobile,2021,https://cdn.rebrickable.com/media/sets/76188-1.jpg,Batman
76220,Batman versus Harley Quinn,2022,https://cdn.rebrickable.com/media/sets/76220-1.jpg,Batman
76224,Batmobile: Batman vs. The Joker Chase,2023,https://cdn.rebrickable.com/media/sets/76224-1.jpg,Batman
76238,Classic TV Series Batman Cowl,2021,https://cdn.rebrickable.com/media/sets/76238-1.jpg,Batman
76239,Batmobile Tumbler: Scarecrow Showdown,2021,https://cdn.rebrickable.com/media/sets/76239-1.jpg,Batman
76259,Batman Construction Figure,2023,https://cdn.rebrickable.com/media/sets/76259-1.jpg,Batman
76264,Batmobile Pursuit: Batman vs. The Joker,2023,https://cdn.rebrickable.com/media/sets/76264-1.jpg,Batman
76265,Batwing: Batman vs. The Joker,2023,https://cdn.rebrickable.com/media/sets/76265-1.jpg,Batman
7779,The Batman Dragster: Catwoman Pursuit,2006,https://cdn.rebrickable.com/media/sets/7779-1.jpg,Batman
7780,The Batboat: Hunt for Killer Croc,2006,https://cdn.rebrickable.com/media/sets/7780-1.jpg,Batman
7781,The Batmobile: Two-Face's Escape,2006,https://cdn.rebrickable.com/media/sets/7781-1.jpg,Batman
7782,The Batwing: The Joker's Aerial Assault,2006,https://cdn.rebrickable.com/media/sets/7782-1.jpg,Batman
7783,The Batcave: The Penguin and Mr. Freeze's Invasion,2006,https://cdn.rebrickable.com/media/sets/7783-1.jpg,Batman
7785,Arkham Asylum,2006,https://cdn.rebrickable.com/media/sets/7785-1.jpg,Batman
7786,The Batcopter: The Chase for the Scarecrow,2007,https://cdn.rebrickable.com/media/sets/7786-1.jpg,Batman
7787,The Bat-Tank: The Riddler and Bane's Hideout,2007,https://cdn.rebrickable.com/media/sets/7787-1.jpg,Batman
77903,The Dark Knight of Gotham City,2019,https://cdn.rebrickable.com/media/sets/77903-1.jpg,Batman
7884,Batman's Buggy: The Escape of Mr. Freeze,2008,https://cdn.rebrickable.com/media/sets/7884-1.jpg,Batman
7885,Robin's Scuba Jet: Attack of The Penguin,2008,https://cdn.rebrickable.com/media/sets/7885-1.jpg,Batman
7886,The Batcycle: Harley Quinn's Hammer Truck,2008,https://cdn.rebrickable.com/media/sets/7886-1.jpg,Batman
7888,The Tumbler: Joker's Ice Cream Surprise,2008,https://cdn.rebrickable.com/media/sets/7888-1.jpg,Batman
9788325341374,DC Comics Super Heroes: Zostań Superbohaterem,2023,https://cdn.rebrickable.com/media/sets/9788325341374-1.jpg,Batman
76023,The Tumbler,2014,https://cdn.rebrickable.com/media/sets/76023-1.jpg,UCS
76139,1989 Batmobile,2019,https://cdn.rebrickable.com/media/sets/76139-1.jpg,UCS
76161,1989 Batwing,2020,https://cdn.rebrickable.com/media/sets/76161-1.jpg,UCS
76240,Batmobile Tumbler,2021,https://cdn.rebrickable.com/media/sets/76240-1.jpg,UCS
76252,Batcave Shadowbox,2023,https://cdn.rebrickable.com/media/sets/76252-1.jpg,UCS
7784,The Batmobile Ultimate Collectors' Edition,2006,https://cdn.rebrickable.com/media/sets/7784-1.jpg,UCS
4526,Batman,2012,https://cdn.rebrickable.com/media/sets/4526-1.jpg,Constraction
4527,The Joker,2012,https://cdn.rebrickable.com/media/sets/4527-1.jpg,Constraction
4528,Green Lantern,2012,https://cdn.rebrickable.com/media/sets/4528-1.jpg,Constraction
5000728,DC Universe Super Heroes Collection,2012,https://cdn.rebrickable.com/media/sets/5000728-1.jpg,Constraction
30446,The Batmobile,2016,https://cdn.rebrickable.com/media/sets/30446-1.jpg,Justice League
5004081,Plastic Man,2014,https://cdn.rebrickable.com/media/sets/5004081-1.jpg,Justice League
76025,Green Lantern vs. Sinestro,2015,https://cdn.rebrickable.com/media/sets/76025-1.jpg,Justice League
76026,Gorilla Grodd Goes Bananas,2015,https://cdn.rebrickable.com/media/sets/76026-1.jpg,Justice League
76027,Black Manta Deep Sea Strike,2015,https://cdn.rebrickable.com/media/sets/76027-1.jpg,Justice League
76028,Darkseid Invasion,2015,https://cdn.rebrickable.com/media/sets/76028-1.jpg,Justice League
76040,Brainiac Attack,2015,https://cdn.rebrickable.com/media/sets/76040-1.jpg,Justice League
76044,Clash of the Heroes,2016,https://cdn.rebrickable.com/media/sets/76044-1.jpg,Justice League
76045,Kryptonite Interception,2016,https://cdn.rebrickable.com/media/sets/76045-1.jpg,Justice League
76046,Heroes of Justice: Sky High Battle,2016,https://cdn.rebrickable.com/media/sets/76046-1.jpg,Justice League
76085,Battle of Atlantis,2017,https://cdn.rebrickable.com/media/sets/76085-1.jpg,Justice League
76086,Knightcrawler Tunnel Attack,2017,https://cdn.rebrickable.com/media/sets/76086-1.jpg,Justice League
76087,Flying Fox: Batmobile Airlift Attack,2017,https://cdn.rebrickable.com/media/sets/76087-1.jpg,Justice League
76096,Superman & Krypto Team-Up,2018,https://cdn.rebrickable.com/media/sets/76096-1.jpg,Justice League
76097,Lex Luthor Mech Takedown,2018,https://cdn.rebrickable.com/media/sets/76097-1.jpg,Justice League
76098,Speed Force Freeze Pursuit,2018,https://cdn.rebrickable.com/media/sets/76098-1.jpg,Justice League
211903,Superman and Kryptonite,2019,https://cdn.rebrickable.com/media/sets/211903-1.jpg,Superman
30164,Lex Luthor,2012,https://cdn.rebrickable.com/media/sets/30164-1.jpg,Superman
5001623,Jor-El,2013,https://cdn.rebrickable.com/media/sets/5001623-1.jpg,Superman
6862,Superman vs Power Armour Lex,2012,https://cdn.rebrickable.com/media/sets/6862-2.jpg,Superman
76002,Superman: Metropolis Showdown,2013,https://cdn.rebrickable.com/media/sets/76002-1.jpg,Superman
76003,Superman: Battle of Smallville,2013,https://cdn.rebrickable.com/media/sets/76003-1.jpg,Superman
76009,Superman: Black Zero Escape,2013,https://cdn.rebrickable.com/media/sets/76009-1.jpg,Superman
242002,Iron Man,2020,https://cdn.rebrickable.com/media/sets/242002-1.jpg,Avengers
242003,Captain Marvel,2020,https://cdn.rebrickable.com/media/sets/242003-1.jpg,Avengers
242105,Thor,2021,https://cdn.rebrickable.com/media/sets/242105-1.jpg,Avengers
242106,Captain America,2021,https://cdn.rebrickable.com/media/sets/242106-1.jpg,Avengers
242107,War Machine,2021,https://cdn.rebrickable.com/media/sets/242107-1.jpg,Avengers
242109,Black Widow,2021,https://cdn.rebrickable.com/media/sets/242109-1.jpg,Avengers
242210,Iron Man,2022,https://cdn.rebrickable.com/media/sets/242210-1.jpg,Avengers
242211,Loki,2022,https://cdn.rebrickable.com/media/sets/242211-1.jpg,Avengers
242212,Captain America,2022,https://cdn.rebrickable.com/media/sets/242212-1.jpg,Avengers
242213,War Machine,2022,https://cdn.rebrickable.com/media/sets/242213-1.jpg,Avengers
242215,Thanos,2022,https://cdn.rebrickable.com/media/sets/242215-1.jpg,Avengers
242217,Rescue,2022,https://cdn.rebrickable.com/media/sets/242217-1.jpg,Avengers
242316,Black Panther with Jet,2023,https://cdn.rebrickable.com/media/sets/242316-1.jpg,Avengers
242317,Doctor Strange,2023,https://cdn.rebrickable.com/media/sets/242317-1.jpg,Avengers
242318,Mighty Thor,2023,https://cdn.rebrickable.com/media/sets/242318-1.jpg,Avengers
242319,Groot,2023,https://cdn.rebrickable.com/media/sets/242319-1.jpg,Avengers
30162,Quinjet,2012,https://cdn.rebrickable.com/media/sets/30162-1.jpg,Avengers
30163,Thor and the Cosmic Cube,2012,https://cdn.rebrickable.com/media/sets/30163-1.jpg,Avengers
30165,Hawkeye with Equipment,2012,https://cdn.rebrickable.com/media/sets/30165-1.jpg,Avengers
30304,The Avengers Quinjet,2015,https://cdn.rebrickable.com/media/sets/30304-1.jpg,Avengers
30452,Iron Man and Dum-E,2019,https://cdn.rebrickable.com/media/sets/30452-1.jpg,Avengers
30525,The Guardians' Ship,2018,https://cdn.rebrickable.com/media/sets/30525-1.jpg,Avengers
30610,Giant-Man Hank Pym,2017,https://cdn.rebrickable.com/media/sets/30610-1.jpg,Avengers
40334,Avengers Tower,2019,https://cdn.rebrickable.com/media/sets/40334-1.jpg,Avengers
40418,Falcon & Black Widow Team Up,2020,https://cdn.rebrickable.com/media/sets/40418-1.jpg,Avengers
5002943,Winter Soldier,2015,https://cdn.rebrickable.com/media/sets/5002943-1.jpg,Avengers
5002946,Silver Centurion,2016,https://cdn.rebrickable.com/media/sets/5002946-1.jpg,Avengers
5003084,The Hulk,2015,https://cdn.rebrickable.com/media/sets/5003084-1.jpg,Avengers
5004552,Super Heroes Avengers Collection,2015,https://cdn.rebrickable.com/media/sets/5004552-1.jpg,Avengers
5005753,Infinity Stone Conquest Bundle,2018,https://cdn.rebrickable.com/media/sets/5005753-1.jpg,Avengers
6865,Captain America's Avenging Cycle,2012,https://cdn.rebrickable.com/media/sets/6865-1.jpg,Avengers
6867,Loki's Cosmic Cube Escape,2012,https://cdn.rebrickable.com/media/sets/6867-1.jpg,Avengers
6868,Hulk's Helicarrier Breakout,2012,https://cdn.rebrickable.com/media/sets/6868-1.jpg,Avengers
6869,Quinjet Aerial Battle,2012,https://cdn.rebrickable.com/media/sets/6869-1.jpg,Avengers
76017,Captain America vs. Hydra,2014,https://cdn.rebrickable.com/media/sets/76017-1.jpg,Avengers
76018,Hulk Lab Smash,2014,https://cdn.rebrickable.com/media/sets/76018-1.jpg,Avengers
76029,Iron Man vs. Ultron,2015,https://cdn.rebrickable.com/media/sets/76029-1.jpg,Avengers
76030,Avengers Hydra Showdown,2015,https://cdn.rebrickable.com/media/sets/76030-1.jpg,Avengers
76031,The Hulk Buster Smash,2015,https://cdn.rebrickable.com/media/sets/76031-1.jpg,Avengers
76032,The Avengers Quinjet City Chase,2015,https://cdn.rebrickable.com/media/sets/76032-1.jpg,Avengers
76038,Attack on Avengers Tower,2015,https://cdn.rebrickable.com/media/sets/76038-1.jpg,Avengers
76041,The Hydra Fortress Smash,2015,https://cdn.rebrickable.com/media/sets/76041-1.jpg,Avengers
76042,The SHIELD Helicarrier,2015,https://cdn.rebrickable.com/media/sets/76042-1.jpg,Avengers
76048,Iron Skull Sub Attack,2016,https://cdn.rebrickable.com/media/sets/76048-1.jpg,Avengers
76049,Avenjet Space Mission,2016,https://cdn.rebrickable.com/media/sets/76049-1.jpg,Avengers
76076,Captain America Jet Pursuit,2017,https://cdn.rebrickable.com/media/sets/76076-1.jpg,Avengers
76077,Iron Man: Detroit Steel Strikes,2017,https://cdn.rebrickable.com/media/sets/76077-1.jpg,Avengers
76078,Hulk vs. Red Hulk,2017,https://cdn.rebrickable.com/media/sets/76078-1.jpg,Avengers
76101,Outrider Dropship Attack,2018,https://cdn.rebrickable.com/media/sets/76101-1.jpg,Avengers
76102,Thor's Weapon Quest,2018,https://cdn.rebrickable.com/media/sets/76102-1.jpg,Avengers
76103,Corvus Glaive Thresher Attack,2018,https://cdn.rebrickable.com/media/sets/76103-1.jpg,Avengers
76104,The Hulkbuster Smash-Up,2018,https://cdn.rebrickable.com/media/sets/76104-1.jpg,Avengers
76105,The Hulkbuster: Ultron Edition,2018,https://cdn.rebrickable.com/media/sets/76105-1.jpg,Avengers
76107,Thanos: Ultimate Battle,2018,https://cdn.rebrickable.com/media/sets/76107-1.jpg,Avengers
76108,Sanctum Sanctorum Showdown,2018,https://cdn.rebrickable.com/media/sets/76108-1.jpg,Avengers
76123,Captain America: Outriders Attack,2019,https://cdn.rebrickable.com/media/sets/76123-1.jpg,Avengers
76124,War Machine Buster,2019,https://cdn.rebrickable.com/media/sets/76124-1.jpg,Avengers
76125,Iron Man Hall of Armour,2019,https://cdn.rebrickable.com/media/sets/76125-1.jpg,Avengers
76126,Avengers Ultimate Quinjet,2019,https://cdn.rebrickable.com/media/sets/76126-1.jpg,Avengers
76131,Avengers Compound Battle,2019,https://cdn.rebrickable.com/media/sets/76131-1.jpg,Avengers
76140,Iron Man Mech,2020,https://cdn.rebrickable.com/media/sets/76140-1.jpg,Avengers
76141,Thanos Mech,2020,https://cdn.rebrickable.com/media/sets/76141-1.jpg,Avengers
76142,Avengers Speeder Bike Attack,2020,https://cdn.rebrickable.com/media/sets/76142-1.jpg,Avengers
